"year","month","day","dep_time","sched_dep_time","dep_delay","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","distance","hour","minute","time_hour"
2013,1,19,1036,1015,21,1208,"Delay","US",1036,"N112US","EWR","CLT",529,10,15,2013-01-19 10:00:00
2013,1,19,1316,1315,1,1506,"Not Delay","US",1629,"N444US","EWR","CLT",529,13,15,2013-01-19 13:00:00
2013,1,19,1456,1500,-4,1653,"Not Delay","US",720,"N745VJ","EWR","CLT",529,15,0,2013-01-19 15:00:00
2013,1,19,1824,1829,-5,2032,"Not Delay","US",681,"N604AW","EWR","CLT",529,18,29,2013-01-19 18:00:00
2013,1,19,1856,1859,-3,2104,"Not Delay","EV",4700,"N29917","EWR","CLT",529,18,59,2013-01-19 18:00:00
2013,1,19,NA,1645,NA,1838,NA,"US",123,NA,"EWR","CLT",529,16,45,2013-01-19 16:00:00
2013,1,20,620,620,0,835,"Not Delay","EV",4292,"N25134","EWR","CLT",529,6,20,2013-01-20 06:00:00
2013,1,20,621,630,-9,831,"Not Delay","US",1485,"N537UW","EWR","CLT",529,6,30,2013-01-20 06:00:00
2013,1,20,637,645,-8,846,"Not Delay","US",926,"N178US","EWR","CLT",529,6,45,2013-01-20 06:00:00
2013,1,20,813,815,-2,1015,"Not Delay","US",675,"N661AW","EWR","CLT",529,8,15,2013-01-20 08:00:00
2013,1,20,1007,1015,-8,1210,"Not Delay","US",887,"N432US","EWR","CLT",529,10,15,2013-01-20 10:00:00
2013,1,20,1222,1232,-10,1429,"Not Delay","EV",4135,"N11155","EWR","CLT",529,12,32,2013-01-20 12:00:00
2013,1,20,1307,1315,-8,1504,"Not Delay","US",1895,"N176UW","EWR","CLT",529,13,15,2013-01-20 13:00:00
2013,1,20,1454,1500,-6,1653,"Not Delay","US",720,"N715UW","EWR","CLT",529,15,0,2013-01-20 15:00:00
2013,1,20,1636,1508,88,1705,"Delay","EV",4326,"N13994","EWR","CLT",529,15,8,2013-01-20 15:00:00
2013,1,20,1723,1730,-7,1923,"Not Delay","US",449,"N675AW","EWR","CLT",529,17,30,2013-01-20 17:00:00
2013,1,20,1817,1829,-12,2032,"Not Delay","US",1973,"N124US","EWR","CLT",529,18,29,2013-01-20 18:00:00
2013,1,20,2011,1906,65,2115,"Delay","EV",4627,"N13965","EWR","CLT",529,19,6,2013-01-20 19:00:00
2013,1,21,455,500,-5,648,"Not Delay","US",1117,"N566UW","EWR","CLT",529,5,0,2013-01-21 05:00:00
2013,1,21,621,630,-9,831,"Not Delay","US",1507,"N189UW","EWR","CLT",529,6,30,2013-01-21 06:00:00
2013,1,21,637,645,-8,846,"Not Delay","US",926,"N536UW","EWR","CLT",529,6,45,2013-01-21 06:00:00
2013,1,21,645,630,15,845,"Delay","EV",4471,"N19966","EWR","CLT",529,6,30,2013-01-21 06:00:00
2013,1,21,806,815,-9,1015,"Not Delay","US",675,"N647AW","EWR","CLT",529,8,15,2013-01-21 08:00:00
2013,1,21,1017,1015,2,1208,"Delay","US",1103,"N179UW","EWR","CLT",529,10,15,2013-01-21 10:00:00
2013,1,21,1244,1218,26,1415,"Delay","EV",4135,"N29917","EWR","CLT",529,12,18,2013-01-21 12:00:00
2013,1,21,1313,1315,-2,1504,"Delay","US",1723,"N564UW","EWR","CLT",529,13,15,2013-01-21 13:00:00
2013,1,21,1455,1500,-5,1653,"Delay","US",720,"N717UW","EWR","CLT",529,15,0,2013-01-21 15:00:00
2013,1,21,1505,1507,-2,1704,"Delay","EV",4326,"N14568","EWR","CLT",529,15,7,2013-01-21 15:00:00
2013,1,21,1726,1730,-4,1923,"Not Delay","US",449,"N662AW","EWR","CLT",529,17,30,2013-01-21 17:00:00
2013,1,21,1933,1904,29,2109,"Delay","EV",4437,"N13979","EWR","CLT",529,19,4,2013-01-21 19:00:00
2013,1,22,453,500,-7,648,"Not Delay","US",1117,"N711UW","EWR","CLT",529,5,0,2013-01-22 05:00:00
2013,1,22,622,630,-8,831,"Not Delay","US",1507,"N562UW","EWR","CLT",529,6,30,2013-01-22 06:00:00
2013,1,22,631,634,-3,849,"Not Delay","EV",4471,"N11194","EWR","CLT",529,6,34,2013-01-22 06:00:00
2013,1,22,645,645,0,846,"Delay","US",926,"N566UW","EWR","CLT",529,6,45,2013-01-22 06:00:00
2013,1,22,810,815,-5,1015,"Not Delay","US",675,"N650AW","EWR","CLT",529,8,15,2013-01-22 08:00:00
2013,1,22,1011,1015,-4,1208,"Delay","US",375,"N662AW","EWR","CLT",529,10,15,2013-01-22 10:00:00
2013,1,22,1215,1218,-3,1415,"Not Delay","EV",4641,"N12167","EWR","CLT",529,12,18,2013-01-22 12:00:00
2013,1,22,1307,1315,-8,1504,"Not Delay","US",1895,"N176UW","EWR","CLT",529,13,15,2013-01-22 13:00:00
2013,1,22,1458,1459,-1,1656,"Delay","EV",4326,"N14570","EWR","CLT",529,14,59,2013-01-22 14:00:00
2013,1,22,1459,1500,-1,1653,"Delay","US",720,"N564UW","EWR","CLT",529,15,0,2013-01-22 15:00:00
2013,1,22,1636,1645,-9,1838,"Not Delay","US",123,"N647AW","EWR","CLT",529,16,45,2013-01-22 16:00:00
2013,1,22,1722,1730,-8,1923,"Not Delay","US",449,"N673AW","EWR","CLT",529,17,30,2013-01-22 17:00:00
2013,1,22,2017,1904,73,2109,"Delay","EV",4175,"N48901","EWR","CLT",529,19,4,2013-01-22 19:00:00
2013,1,23,453,500,-7,648,"Not Delay","US",1117,"N564UW","EWR","CLT",529,5,0,2013-01-23 05:00:00
2013,1,23,624,630,-6,831,"Not Delay","US",1125,"N103US","EWR","CLT",529,6,30,2013-01-23 06:00:00
2013,1,23,639,645,-6,846,"Not Delay","US",926,"N559UW","EWR","CLT",529,6,45,2013-01-23 06:00:00
2013,1,23,648,630,18,845,"Delay","EV",4471,"N13979","EWR","CLT",529,6,30,2013-01-23 06:00:00
2013,1,23,816,815,1,1015,"Not Delay","US",675,"N647AW","EWR","CLT",529,8,15,2013-01-23 08:00:00
2013,1,23,1013,1015,-2,1208,"Not Delay","US",375,"N673AW","EWR","CLT",529,10,15,2013-01-23 10:00:00
2013,1,23,1238,1218,20,1415,"Delay","EV",4641,"N13978","EWR","CLT",529,12,18,2013-01-23 12:00:00
2013,1,23,1315,1315,0,1504,"Not Delay","US",1895,"N179UW","EWR","CLT",529,13,15,2013-01-23 13:00:00
2013,1,23,1455,1500,-5,1653,"Not Delay","US",720,"N722US","EWR","CLT",529,15,0,2013-01-23 15:00:00
2013,1,23,1539,1507,32,1704,"Delay","EV",4326,"N14573","EWR","CLT",529,15,7,2013-01-23 15:00:00
2013,1,23,1723,1730,-7,1923,"Not Delay","US",449,"N659AW","EWR","CLT",529,17,30,2013-01-23 17:00:00
2013,1,23,1823,1829,-6,2032,"Not Delay","US",1973,"N561UW","EWR","CLT",529,18,29,2013-01-23 18:00:00
2013,1,23,1934,1904,30,2109,"Delay","EV",4175,"N16911","EWR","CLT",529,19,4,2013-01-23 19:00:00
2013,1,24,456,500,-4,648,"Not Delay","US",1117,"N559UW","EWR","CLT",529,5,0,2013-01-24 05:00:00
2013,1,24,625,630,-5,831,"Not Delay","US",1125,"N126UW","EWR","CLT",529,6,30,2013-01-24 06:00:00
2013,1,24,644,645,-1,846,"Not Delay","US",926,"N187US","EWR","CLT",529,6,45,2013-01-24 06:00:00
2013,1,24,702,630,32,845,"Delay","EV",4471,"N21144","EWR","CLT",529,6,30,2013-01-24 06:00:00
2013,1,24,814,815,-1,1015,"Not Delay","US",675,"N656AW","EWR","CLT",529,8,15,2013-01-24 08:00:00
2013,1,24,1017,1015,2,1208,"Not Delay","US",1103,"N565UW","EWR","CLT",529,10,15,2013-01-24 10:00:00
2013,1,24,1258,1218,40,1415,"Delay","EV",4641,"N14177","EWR","CLT",529,12,18,2013-01-24 12:00:00
2013,1,24,1308,1315,-7,1504,"Not Delay","US",1643,"N189UW","EWR","CLT",529,13,15,2013-01-24 13:00:00
2013,1,24,1457,1500,-3,1653,"Not Delay","US",720,"N701UW","EWR","CLT",529,15,0,2013-01-24 15:00:00
2013,1,24,1507,1507,0,1704,"Not Delay","EV",4326,"N17984","EWR","CLT",529,15,7,2013-01-24 15:00:00
2013,1,24,1727,1730,-3,1923,"Not Delay","US",449,"N676AW","EWR","CLT",529,17,30,2013-01-24 17:00:00
2013,1,24,1826,1829,-3,2032,"Not Delay","US",1973,"N172US","EWR","CLT",529,18,29,2013-01-24 18:00:00
2013,1,24,2022,1904,78,2109,"Delay","EV",4437,"N15973","EWR","CLT",529,19,4,2013-01-24 19:00:00
2013,1,25,456,500,-4,648,"Not Delay","US",1117,"N188US","EWR","CLT",529,5,0,2013-01-25 05:00:00
2013,1,25,625,630,-5,831,"Not Delay","US",1507,"N558UW","EWR","CLT",529,6,30,2013-01-25 06:00:00
2013,1,25,641,645,-4,846,"Not Delay","US",926,"N543UW","EWR","CLT",529,6,45,2013-01-25 06:00:00
2013,1,25,749,630,79,845,"Delay","EV",4471,"N13133","EWR","CLT",529,6,30,2013-01-25 06:00:00
2013,1,25,812,815,-3,1015,"Not Delay","US",675,"N657AW","EWR","CLT",529,8,15,2013-01-25 08:00:00
2013,1,25,1019,1015,4,1208,"Not Delay","US",1103,"N188US","EWR","CLT",529,10,15,2013-01-25 10:00:00
2013,1,25,1302,1218,44,1415,"Delay","EV",4641,"N14568","EWR","CLT",529,12,18,2013-01-25 12:00:00
2013,1,25,1324,1315,9,1504,"Delay","US",1895,"N560UW","EWR","CLT",529,13,15,2013-01-25 13:00:00
2013,1,25,1545,1500,45,1653,"Delay","US",720,"N701UW","EWR","CLT",529,15,0,2013-01-25 15:00:00
2013,1,25,1738,1507,151,1704,"Delay","EV",4326,"N11192","EWR","CLT",529,15,7,2013-01-25 15:00:00
2013,1,25,1952,1829,83,2032,"Delay","US",1973,"N171US","EWR","CLT",529,18,29,2013-01-25 18:00:00
2013,1,25,2116,1904,132,2109,"Delay","EV",4437,"N16951","EWR","CLT",529,19,4,2013-01-25 19:00:00
2013,1,25,NA,1730,NA,1923,NA,"US",449,NA,"EWR","CLT",529,17,30,2013-01-25 17:00:00
2013,1,26,455,500,-5,648,"Delay","US",1117,"N170US","EWR","CLT",529,5,0,2013-01-26 05:00:00
2013,1,26,621,630,-9,831,"Not Delay","US",1507,"N188US","EWR","CLT",529,6,30,2013-01-26 06:00:00
2013,1,26,659,645,14,846,"Delay","US",926,"N178US","EWR","CLT",529,6,45,2013-01-26 06:00:00
2013,1,26,812,815,-3,1015,"Not Delay","US",675,"N649AW","EWR","CLT",529,8,15,2013-01-26 08:00:00
2013,1,26,1018,1015,3,1208,"Delay","US",1036,"N124US","EWR","CLT",529,10,15,2013-01-26 10:00:00
2013,1,26,1311,1315,-4,1506,"Not Delay","US",1629,"N438US","EWR","CLT",529,13,15,2013-01-26 13:00:00
2013,1,26,1457,1500,-3,1653,"Not Delay","US",720,"N744P","EWR","CLT",529,15,0,2013-01-26 15:00:00
2013,1,26,1822,1829,-7,2032,"Not Delay","US",681,"N659AW","EWR","CLT",529,18,29,2013-01-26 18:00:00
2013,1,26,1855,1859,-4,2104,"Not Delay","EV",4700,"N14558","EWR","CLT",529,18,59,2013-01-26 18:00:00
2013,1,26,NA,1645,NA,1838,NA,"US",123,NA,"EWR","CLT",529,16,45,2013-01-26 16:00:00
2013,1,27,617,620,-3,835,"Not Delay","EV",4292,"N13133","EWR","CLT",529,6,20,2013-01-27 06:00:00
2013,1,27,621,630,-9,831,"Not Delay","US",1485,"N539UW","EWR","CLT",529,6,30,2013-01-27 06:00:00
2013,1,27,639,645,-6,846,"Not Delay","US",926,"N171US","EWR","CLT",529,6,45,2013-01-27 06:00:00
2013,1,27,810,815,-5,1015,"Not Delay","US",675,"N659AW","EWR","CLT",529,8,15,2013-01-27 08:00:00
2013,1,27,1011,1015,-4,1210,"Not Delay","US",887,"N452UW","EWR","CLT",529,10,15,2013-01-27 10:00:00
2013,1,27,1229,1232,-3,1429,"Not Delay","EV",4135,"N16183","EWR","CLT",529,12,32,2013-01-27 12:00:00
2013,1,27,1311,1315,-4,1504,"Not Delay","US",1895,"N192UW","EWR","CLT",529,13,15,2013-01-27 13:00:00
2013,1,27,1510,1508,2,1705,"Not Delay","EV",4326,"N18557","EWR","CLT",529,15,8,2013-01-27 15:00:00
2013,1,27,1511,1500,11,1653,"Delay","US",720,"N744P","EWR","CLT",529,15,0,2013-01-27 15:00:00
2013,1,27,1727,1730,-3,1923,"Not Delay","US",449,"N673AW","EWR","CLT",529,17,30,2013-01-27 17:00:00
2013,1,27,1827,1829,-2,2032,"Not Delay","US",1973,"N114UW","EWR","CLT",529,18,29,2013-01-27 18:00:00
2013,1,27,1859,1906,-7,2115,"Not Delay","EV",4627,"N13970","EWR","CLT",529,19,6,2013-01-27 19:00:00
2013,1,28,454,500,-6,648,"Not Delay","US",1117,"N167US","EWR","CLT",529,5,0,2013-01-28 05:00:00
2013,1,28,626,630,-4,845,"Not Delay","EV",4471,"N27200","EWR","CLT",529,6,30,2013-01-28 06:00:00
2013,1,28,627,630,-3,831,"Not Delay","US",1507,"N564UW","EWR","CLT",529,6,30,2013-01-28 06:00:00
2013,1,28,639,645,-6,846,"Not Delay","US",926,"N563UW","EWR","CLT",529,6,45,2013-01-28 06:00:00
2013,1,28,808,815,-7,1015,"Not Delay","US",675,"N602AW","EWR","CLT",529,8,15,2013-01-28 08:00:00
2013,1,28,1026,1015,11,1208,"Delay","US",1103,"N167US","EWR","CLT",529,10,15,2013-01-28 10:00:00
2013,1,28,1254,1218,36,1415,"Delay","EV",4135,"N13553","EWR","CLT",529,12,18,2013-01-28 12:00:00
2013,1,28,1309,1315,-6,1504,"Delay","US",1723,"N163US","EWR","CLT",529,13,15,2013-01-28 13:00:00
2013,1,28,1523,1500,23,1653,"Delay","US",720,"N430US","EWR","CLT",529,15,0,2013-01-28 15:00:00
2013,1,28,1925,1730,115,1923,"Delay","US",449,"N677AW","EWR","CLT",529,17,30,2013-01-28 17:00:00
2013,1,28,NA,1507,NA,1704,NA,"EV",4326,"N15574","EWR","CLT",529,15,7,2013-01-28 15:00:00
2013,1,28,NA,1904,NA,2109,NA,"EV",4437,"N14959","EWR","CLT",529,19,4,2013-01-28 19:00:00
2013,1,29,448,500,-12,648,"Not Delay","US",1117,"N172US","EWR","CLT",529,5,0,2013-01-29 05:00:00
2013,1,29,621,630,-9,831,"Not Delay","US",1507,"N174US","EWR","CLT",529,6,30,2013-01-29 06:00:00
2013,1,29,631,634,-3,849,"Not Delay","EV",4471,"N13124","EWR","CLT",529,6,34,2013-01-29 06:00:00
2013,1,29,638,645,-7,846,"Delay","US",926,"N189UW","EWR","CLT",529,6,45,2013-01-29 06:00:00
2013,1,29,808,815,-7,1015,"Not Delay","US",675,"N648AW","EWR","CLT",529,8,15,2013-01-29 08:00:00
2013,1,29,1020,1015,5,1208,"Not Delay","US",375,"N662AW","EWR","CLT",529,10,15,2013-01-29 10:00:00
2013,1,29,1210,1218,-8,1415,"Not Delay","EV",4641,"N16951","EWR","CLT",529,12,18,2013-01-29 12:00:00
2013,1,29,1305,1315,-10,1504,"Not Delay","US",1895,"N192UW","EWR","CLT",529,13,15,2013-01-29 13:00:00
2013,1,29,1453,1459,-6,1656,"Not Delay","EV",4326,"N16961","EWR","CLT",529,14,59,2013-01-29 14:00:00
2013,1,29,1456,1500,-4,1653,"Not Delay","US",720,"N702UW","EWR","CLT",529,15,0,2013-01-29 15:00:00
2013,1,29,1638,1645,-7,1838,"Not Delay","US",123,"N658AW","EWR","CLT",529,16,45,2013-01-29 16:00:00
2013,1,29,1726,1730,-4,1923,"Not Delay","US",449,"N677AW","EWR","CLT",529,17,30,2013-01-29 17:00:00
2013,1,29,1900,1904,-4,2109,"Not Delay","EV",4175,"N16561","EWR","CLT",529,19,4,2013-01-29 19:00:00
2013,1,30,452,500,-8,648,"Not Delay","US",1117,"N560UW","EWR","CLT",529,5,0,2013-01-30 05:00:00
2013,1,30,621,630,-9,831,"Not Delay","US",1125,"N176UW","EWR","CLT",529,6,30,2013-01-30 06:00:00
2013,1,30,637,645,-8,846,"Delay","US",926,"N196UW","EWR","CLT",529,6,45,2013-01-30 06:00:00
2013,1,30,740,630,70,845,"Delay","EV",4471,"N12142","EWR","CLT",529,6,30,2013-01-30 06:00:00
2013,1,30,811,815,-4,1015,"Delay","US",675,"N658AW","EWR","CLT",529,8,15,2013-01-30 08:00:00
2013,1,30,1006,1015,-9,1208,"Delay","US",375,"N601AW","EWR","CLT",529,10,15,2013-01-30 10:00:00
2013,1,30,1310,1218,52,1415,"Delay","EV",4641,"N14116","EWR","CLT",529,12,18,2013-01-30 12:00:00
2013,1,30,1311,1315,-4,1504,"Delay","US",1895,"N162UW","EWR","CLT",529,13,15,2013-01-30 13:00:00
2013,1,30,1513,1500,13,1653,"Delay","US",720,"N181UW","EWR","CLT",529,15,0,2013-01-30 15:00:00
2013,1,30,1602,1507,55,1704,"Delay","EV",4326,"N18556","EWR","CLT",529,15,7,2013-01-30 15:00:00
2013,1,30,2051,1829,142,2032,"Delay","US",1973,"N178US","EWR","CLT",529,18,29,2013-01-30 18:00:00
2013,1,30,2104,1730,214,1923,"Delay","US",449,"N650AW","EWR","CLT",529,17,30,2013-01-30 17:00:00
2013,1,30,2124,1904,140,2109,"Delay","EV",4175,"N13956","EWR","CLT",529,19,4,2013-01-30 19:00:00
2013,1,31,453,500,-7,648,"Not Delay","US",1117,"N702UW","EWR","CLT",529,5,0,2013-01-31 05:00:00
2013,1,31,623,630,-7,831,"Delay","US",1125,"N102UW","EWR","CLT",529,6,30,2013-01-31 06:00:00
2013,1,31,642,645,-3,846,"Delay","US",926,"N163US","EWR","CLT",529,6,45,2013-01-31 06:00:00
2013,1,31,804,630,94,845,"Delay","EV",4471,"N14116","EWR","CLT",529,6,30,2013-01-31 06:00:00
2013,1,31,811,815,-4,1015,"Delay","US",675,"N661AW","EWR","CLT",529,8,15,2013-01-31 08:00:00
2013,1,31,1045,1015,30,1208,"Delay","US",1103,"N536UW","EWR","CLT",529,10,15,2013-01-31 10:00:00
2013,1,31,1323,1315,8,1504,"Delay","US",1895,"N565UW","EWR","CLT",529,13,15,2013-01-31 13:00:00
2013,1,31,1536,1507,29,1704,"Delay","EV",4326,"N16561","EWR","CLT",529,15,7,2013-01-31 15:00:00
2013,1,31,1825,1730,55,1923,"Delay","US",449,"N662AW","EWR","CLT",529,17,30,2013-01-31 17:00:00
2013,1,31,1956,1829,87,2032,"Delay","US",1973,"N702UW","EWR","CLT",529,18,29,2013-01-31 18:00:00
2013,1,31,2158,1904,174,2109,"Delay","EV",4437,"N11184","EWR","CLT",529,19,4,2013-01-31 19:00:00
2013,1,31,NA,1218,NA,1415,NA,"EV",4641,"N12163","EWR","CLT",529,12,18,2013-01-31 12:00:00
2013,1,31,NA,1500,NA,1653,NA,"US",720,NA,"EWR","CLT",529,15,0,2013-01-31 15:00:00
2013,10,1,447,500,-13,648,"Not Delay","US",1877,"N538UW","EWR","CLT",529,5,0,2013-10-01 05:00:00
2013,10,1,608,615,-7,813,"Not Delay","US",840,"N108UW","EWR","CLT",529,6,15,2013-10-01 06:00:00
2013,10,1,612,615,-3,821,"Not Delay","EV",4471,"N13965","EWR","CLT",529,6,15,2013-10-01 06:00:00
2013,10,1,626,635,-9,833,"Not Delay","US",2023,"N171US","EWR","CLT",529,6,35,2013-10-01 06:00:00
2013,10,1,818,825,-7,1023,"Not Delay","US",409,"N664AW","EWR","CLT",529,8,25,2013-10-01 08:00:00
2013,10,1,938,947,-9,1151,"Not Delay","EV",4714,"N13949","EWR","CLT",529,9,47,2013-10-01 09:00:00
2013,10,1,1024,1020,4,1211,"Not Delay","US",1745,"N556UW","EWR","CLT",529,10,20,2013-10-01 10:00:00
2013,10,1,1226,1229,-3,1425,"Not Delay","EV",3848,"N13913","EWR","CLT",529,12,29,2013-10-01 12:00:00
2013,10,1,1308,1315,-7,1505,"Not Delay","US",2095,"N126UW","EWR","CLT",529,13,15,2013-10-01 13:00:00
2013,10,1,1456,1500,-4,1657,"Not Delay","US",802,"N157UW","EWR","CLT",529,15,0,2013-10-01 15:00:00
2013,10,1,1610,1515,55,1711,"Delay","EV",4326,"N12921","EWR","CLT",529,15,15,2013-10-01 15:00:00
2013,10,1,1629,1635,-6,1827,"Delay","US",581,"N657AW","EWR","CLT",529,16,35,2013-10-01 16:00:00
2013,10,1,1724,1730,-6,1926,"Not Delay","US",687,"N661AW","EWR","CLT",529,17,30,2013-10-01 17:00:00
2013,10,1,1908,1911,-3,2110,"Not Delay","EV",5909,"N14991","EWR","CLT",529,19,11,2013-10-01 19:00:00
2013,10,1,2120,2129,-9,2323,"Not Delay","EV",3823,"N10575","EWR","CLT",529,21,29,2013-10-01 21:00:00
2013,10,2,449,500,-11,648,"Not Delay","US",1877,"N193UW","EWR","CLT",529,5,0,2013-10-02 05:00:00
2013,10,2,604,615,-11,813,"Not Delay","US",840,"N124US","EWR","CLT",529,6,15,2013-10-02 06:00:00
2013,10,2,609,615,-6,821,"Not Delay","EV",4471,"N29906","EWR","CLT",529,6,15,2013-10-02 06:00:00
2013,10,2,627,635,-8,833,"Not Delay","US",2023,"N568UW","EWR","CLT",529,6,35,2013-10-02 06:00:00
2013,10,2,900,825,35,1023,"Delay","US",409,"N650AW","EWR","CLT",529,8,25,2013-10-02 08:00:00
2013,10,2,947,947,0,1151,"Not Delay","EV",4714,"N13955","EWR","CLT",529,9,47,2013-10-02 09:00:00
2013,10,2,1016,1020,-4,1211,"Not Delay","US",1745,"N198UW","EWR","CLT",529,10,20,2013-10-02 10:00:00
2013,10,2,1241,1229,12,1425,"Not Delay","EV",3848,"N14993","EWR","CLT",529,12,29,2013-10-02 12:00:00
2013,10,2,1315,1315,0,1505,"Not Delay","US",2095,"N107US","EWR","CLT",529,13,15,2013-10-02 13:00:00
2013,10,2,1458,1500,-2,1657,"Not Delay","US",802,"N178US","EWR","CLT",529,15,0,2013-10-02 15:00:00
2013,10,2,1510,1515,-5,1711,"Not Delay","EV",4326,"N13550","EWR","CLT",529,15,15,2013-10-02 15:00:00
2013,10,2,1727,1730,-3,1926,"Not Delay","US",687,"N680AW","EWR","CLT",529,17,30,2013-10-02 17:00:00
2013,10,2,1822,1829,-7,2031,"Not Delay","US",2094,"N194UW","EWR","CLT",529,18,29,2013-10-02 18:00:00
2013,10,2,1907,1911,-4,2110,"Not Delay","EV",5909,"N15983","EWR","CLT",529,19,11,2013-10-02 19:00:00
2013,10,2,2123,2129,-6,2323,"Not Delay","EV",3833,"N14573","EWR","CLT",529,21,29,2013-10-02 21:00:00
2013,10,3,453,500,-7,648,"Not Delay","US",1843,"N177US","EWR","CLT",529,5,0,2013-10-03 05:00:00
2013,10,3,608,615,-7,821,"Not Delay","EV",4471,"N16919","EWR","CLT",529,6,15,2013-10-03 06:00:00
2013,10,3,609,615,-6,813,"Not Delay","US",883,"N554UW","EWR","CLT",529,6,15,2013-10-03 06:00:00
2013,10,3,628,635,-7,833,"Not Delay","US",2023,"N732US","EWR","CLT",529,6,35,2013-10-03 06:00:00
2013,10,3,819,825,-6,1023,"Not Delay","US",409,"N661AW","EWR","CLT",529,8,25,2013-10-03 08:00:00
2013,10,3,944,947,-3,1151,"Not Delay","EV",4714,"N14952","EWR","CLT",529,9,47,2013-10-03 09:00:00
2013,10,3,1020,1020,0,1211,"Not Delay","US",1808,"N178US","EWR","CLT",529,10,20,2013-10-03 10:00:00
2013,10,3,1258,1229,29,1425,"Delay","EV",3848,"N13992","EWR","CLT",529,12,29,2013-10-03 12:00:00
2013,10,3,1313,1315,-2,1505,"Not Delay","US",2095,"N107US","EWR","CLT",529,13,15,2013-10-03 13:00:00
2013,10,3,1455,1500,-5,1657,"Not Delay","US",802,"N554UW","EWR","CLT",529,15,0,2013-10-03 15:00:00
2013,10,3,1524,1515,9,1711,"Delay","EV",4326,"N11539","EWR","CLT",529,15,15,2013-10-03 15:00:00
2013,10,3,1724,1730,-6,1926,"Not Delay","US",687,"N676AW","EWR","CLT",529,17,30,2013-10-03 17:00:00
2013,10,3,1823,1829,-6,2031,"Delay","US",1751,"N199UW","EWR","CLT",529,18,29,2013-10-03 18:00:00
2013,10,3,1951,1911,40,2110,"Delay","EV",5909,"N14186","EWR","CLT",529,19,11,2013-10-03 19:00:00
2013,10,3,2140,2129,11,2323,"Not Delay","EV",3833,"N11544","EWR","CLT",529,21,29,2013-10-03 21:00:00
2013,10,4,455,500,-5,648,"Not Delay","US",1843,"N157UW","EWR","CLT",529,5,0,2013-10-04 05:00:00
2013,10,4,611,615,-4,813,"Not Delay","US",883,"N560UW","EWR","CLT",529,6,15,2013-10-04 06:00:00
2013,10,4,612,615,-3,821,"Not Delay","EV",4471,"N13995","EWR","CLT",529,6,15,2013-10-04 06:00:00
2013,10,4,627,635,-8,833,"Not Delay","US",2023,"N171US","EWR","CLT",529,6,35,2013-10-04 06:00:00
2013,10,4,818,825,-7,1023,"Not Delay","US",409,"N640AW","EWR","CLT",529,8,25,2013-10-04 08:00:00
2013,10,4,943,947,-4,1151,"Not Delay","EV",4714,"N13202","EWR","CLT",529,9,47,2013-10-04 09:00:00
2013,10,4,1013,1020,-7,1211,"Not Delay","US",1808,"N186US","EWR","CLT",529,10,20,2013-10-04 10:00:00
2013,10,4,1220,1229,-9,1425,"Delay","EV",3848,"N11535","EWR","CLT",529,12,29,2013-10-04 12:00:00
2013,10,4,1310,1315,-5,1505,"Not Delay","US",2095,"N121UW","EWR","CLT",529,13,15,2013-10-04 13:00:00
2013,10,4,1457,1500,-3,1657,"Not Delay","US",802,"N566UW","EWR","CLT",529,15,0,2013-10-04 15:00:00
2013,10,4,1509,1515,-6,1711,"Not Delay","EV",4326,"N13979","EWR","CLT",529,15,15,2013-10-04 15:00:00
2013,10,4,1725,1730,-5,1926,"Not Delay","US",687,"N668AW","EWR","CLT",529,17,30,2013-10-04 17:00:00
2013,10,4,1821,1829,-8,2031,"Not Delay","US",1751,"N195UW","EWR","CLT",529,18,29,2013-10-04 18:00:00
2013,10,4,1905,1911,-6,2110,"Not Delay","EV",5909,"N14950","EWR","CLT",529,19,11,2013-10-04 19:00:00
2013,10,4,2124,2129,-5,2323,"Not Delay","EV",3833,"N14158","EWR","CLT",529,21,29,2013-10-04 21:00:00
2013,10,5,453,500,-7,648,"Not Delay","US",881,"N712US","EWR","CLT",529,5,0,2013-10-05 05:00:00
2013,10,5,602,615,-13,813,"Not Delay","US",883,"N543UW","EWR","CLT",529,6,15,2013-10-05 06:00:00
2013,10,5,620,620,0,824,"Not Delay","EV",4471,"N22909","EWR","CLT",529,6,20,2013-10-05 06:00:00
2013,10,5,629,635,-6,833,"Not Delay","US",2079,"N167US","EWR","CLT",529,6,35,2013-10-05 06:00:00
2013,10,5,820,825,-5,1023,"Not Delay","US",409,"N655AW","EWR","CLT",529,8,25,2013-10-05 08:00:00
2013,10,5,1039,1020,19,1211,"Delay","US",893,"N173US","EWR","CLT",529,10,20,2013-10-05 10:00:00
2013,10,5,1228,1235,-7,1426,"Not Delay","EV",4649,"N16911","EWR","CLT",529,12,35,2013-10-05 12:00:00
2013,10,5,1309,1315,-6,1505,"Not Delay","US",2086,"N704US","EWR","CLT",529,13,15,2013-10-05 13:00:00
2013,10,5,1459,1500,-1,1657,"Not Delay","US",802,"N184US","EWR","CLT",529,15,0,2013-10-05 15:00:00
2013,10,5,1738,1730,8,1926,"Not Delay","US",687,"N680AW","EWR","CLT",529,17,30,2013-10-05 17:00:00
2013,10,5,1752,1800,-8,2002,"Delay","US",1751,"N126UW","EWR","CLT",529,18,0,2013-10-05 18:00:00
